model,layer,mode,logN,forward_time,backward_time,update_time,num_cores
audio1d,Conv2D_16_8_1_3,Plain,-,0.000002,0.000001,0.000003,40
audio1d,Activation_ReLU3,HE,15,0.163695,0.165657,0.000001,40
audio1d,Activation_ReLU3,Plain,-,0.000093,0.000080,0.000000,40
audio1d,MaxPool1D_2,Plain,-,0.000042,0.000010,0.000000,40
audio1d,Flatten,HE,15,0.000002,0.000001,0.000000,40
audio1d,Flatten,Plain,-,0.000032,0.000024,0.000000,40
audio1d,Linear_2000_5,HE,15,2.860759,417.581508,0.123411,40
audio1d,Linear_2000_5,Plain,-,0.000029,0.000079,0.000071,40
audio1d,Activation_ReLU3,HE,15,0.148018,0.153164,0.000001,40
audio1d,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000000,40
audio1d,Conv2D_12_16_1_3,HE,15,3.453901,13.127816,0.026624,40
audio1d,Conv2D_12_16_1_3,Plain,-,0.000002,0.000001,0.000009,40
audio1d,Activation_ReLU3,HE,15,0.157538,0.161209,0.000001,40
audio1d,Activation_ReLU3,Plain,-,0.000116,0.000119,0.000000,40
audio1d,MaxPool1D_2,Plain,-,0.000056,0.000025,0.000001,40
audio1d,Conv2D_16_8_1_3,HE,15,4.030087,17.383449,0.022474,40
audio1d,Conv2D_16_8_1_3,Plain,-,0.000002,0.000001,0.000006,40
audio1d,Activation_ReLU3,HE,15,0.146230,0.153408,0.000001,40
audio1d,Activation_ReLU3,Plain,-,0.000160,0.000160,0.000000,40
audio1d,MaxPool1D_2,Plain,-,0.000060,0.000033,0.000000,40
audio1d,Flatten,HE,15,0.000001,0.000000,0.000000,40
audio1d,Flatten,Plain,-,0.000071,0.000062,0.000000,40
audio1d,Linear_2000_5,HE,15,2.851220,421.960400,0.128107,40
audio1d,Linear_2000_5,Plain,-,0.000027,0.000056,0.000066,40
audio1d,Activation_ReLU3,HE,15,0.145001,0.150570,0.000001,40
audio1d,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000000,40
bcwfc,Linear_64_32,HE,15,11.857949,34.963389,0.794247,40
bcwfc,Linear_64_32,Plain,-,0.000012,0.000021,0.000005,40
bcwfc,Activation_ReLU3,HE,15,0.158050,0.163989,0.000001,40
bcwfc,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000000,40
bcwfc,Linear_32_16,HE,15,5.556904,14.914243,0.388751,40
bcwfc,Linear_32_16,Plain,-,0.000003,0.000009,0.000002,40
bcwfc,Activation_ReLU3,HE,15,0.147615,0.154844,0.000001,40
bcwfc,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,40
bcwfc,Linear_16_10,HE,15,2.942905,7.787326,0.241477,40
bcwfc,Linear_16_10,Plain,-,0.000004,0.000006,0.000001,40
bcwfc,Linear_64_32,HE,15,11.552651,33.831494,0.822120,40
bcwfc,Linear_64_32,Plain,-,0.000006,0.000013,0.000018,40
bcwfc,Activation_ReLU3,HE,15,0.155163,0.160226,0.000001,40
bcwfc,Activation_ReLU3,Plain,-,0.000006,0.000001,0.000000,40
bcwfc,Linear_32_16,HE,15,5.475985,15.088506,0.390972,40
bcwfc,Linear_32_16,Plain,-,0.000010,0.000011,0.000014,40
bcwfc,Activation_ReLU3,HE,15,0.152878,0.157917,0.000001,40
bcwfc,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000000,40
bcwfc,Linear_16_10,HE,15,3.089248,8.074931,0.249653,40
bcwfc,Linear_16_10,Plain,-,0.000003,0.000004,0.000001,40
mnistfc,Linear_784_128,HE,15,65.745983,403.813298,3.042241,40
mnistfc,Linear_784_128,Plain,-,0.000176,0.000443,0.000612,40
mnistfc,Activation_ReLU3,HE,15,0.138594,0.142756,0.000001,40
mnistfc,Activation_ReLU3,Plain,-,0.000011,0.000005,0.000000,40
mnistfc,Linear_128_32,HE,15,12.086295,52.221082,0.715800,40
mnistfc,Linear_128_32,Plain,-,0.000011,0.000023,0.000008,40
mnistfc,Activation_ReLU3,HE,15,0.142113,0.145402,0.000001,40
mnistfc,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000001,40
mnistfc,Linear_32_10,HE,15,3.069606,12.069256,0.270719,40
mnistfc,Linear_32_10,Plain,-,0.000004,0.000018,0.000001,40
mnistfc,Linear_784_128,HE,15,62.166599,397.359256,2.993497,40
mnistfc,Linear_784_128,Plain,-,0.000177,0.000447,0.000654,40
mnistfc,Activation_ReLU3,HE,15,0.149017,0.150417,0.000002,40
mnistfc,Activation_ReLU3,Plain,-,0.000004,0.000002,0.000000,40
mnistfc,Linear_128_32,HE,15,13.023675,56.908282,0.848478,40
mnistfc,Linear_128_32,Plain,-,0.000016,0.000037,0.000009,40
mnistfc,Activation_ReLU3,HE,15,0.157444,0.161873,0.000009,40
mnistfc,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000000,40
mnistfc,Linear_32_10,HE,15,3.502949,12.946421,0.243827,40
mnistfc,Linear_32_10,Plain,-,0.000004,0.000017,0.000001,40
