model,layer,mode,logN,forward_time,backward_time,update_time,num_cores
audio1d,Activation_ReLU3,HE,13,0.039136,0.040207,0.000001,16
audio1d,Activation_ReLU3,Plain,-,0.000170,0.000162,0.000000,16
audio1d,MaxPool1D_2,Plain,-,0.000062,0.000034,0.000001,16
audio1d,Flatten,HE,13,0.000002,0.000001,0.000001,16
audio1d,Flatten,Plain,-,0.000075,0.000067,0.000000,16
audio1d,Linear_2000_5,HE,13,0.677919,131.012035,0.032273,16
audio1d,Linear_2000_5,Plain,-,0.000069,0.000110,0.000069,16
audio1d,Activation_ReLU3,HE,13,0.040366,0.040214,0.000001,16
audio1d,Activation_ReLU3,Plain,-,0.000006,0.000001,0.000000,16
audio1d,Conv2D_12_16_1_3,HE,13,0.929482,3.215425,0.005483,16
audio1d,Conv2D_12_16_1_3,Plain,-,0.000002,0.000001,0.000011,16
audio1d,Activation_ReLU3,HE,13,0.036285,0.037521,0.000000,16
audio1d,Activation_ReLU3,Plain,-,0.000054,0.000056,0.000000,16
audio1d,MaxPool1D_2,Plain,-,0.000037,0.000009,0.000000,16
audio1d,Conv2D_16_8_1_3,HE,13,0.965166,4.250534,0.005415,16
audio1d,Conv2D_16_8_1_3,Plain,-,0.000002,0.000001,0.000008,16
audio1d,Activation_ReLU3,HE,13,0.036437,0.037650,0.000001,16
audio1d,Activation_ReLU3,Plain,-,0.000072,0.000072,0.000000,16
audio1d,MaxPool1D_2,Plain,-,0.000040,0.000011,0.000001,16
audio1d,Flatten,HE,13,0.000001,0.000000,0.000000,16
audio1d,Flatten,Plain,-,0.000030,0.000020,0.000000,16
audio1d,Linear_2000_5,HE,13,0.688766,117.751183,0.030016,16
audio1d,Linear_2000_5,Plain,-,0.000054,0.000060,0.000020,16
audio1d,Activation_ReLU3,HE,13,0.036376,0.037775,0.000001,16
audio1d,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,16
bcwfc,Linear_64_32,HE,13,2.864565,8.562132,0.182761,16
bcwfc,Linear_64_32,Plain,-,0.000008,0.000021,0.000005,16
bcwfc,Activation_ReLU3,HE,13,0.036279,0.037720,0.000001,16
bcwfc,Activation_ReLU3,Plain,-,0.000010,0.000001,0.000000,16
bcwfc,Linear_32_16,HE,13,1.307192,3.881855,0.095492,16
bcwfc,Linear_32_16,Plain,-,0.000004,0.000009,0.000002,16
bcwfc,Activation_ReLU3,HE,13,0.040080,0.040004,0.000001,16
bcwfc,Activation_ReLU3,Plain,-,0.000002,0.000004,0.000000,16
bcwfc,Linear_16_10,HE,13,0.770438,2.128690,0.059810,16
bcwfc,Linear_16_10,Plain,-,0.000003,0.000008,0.000001,16
bcwfc,Linear_64_32,HE,13,3.025168,46.900271,0.183167,16
bcwfc,Linear_64_32,Plain,-,0.000009,0.000015,0.000005,16
bcwfc,Activation_ReLU3,HE,13,0.036532,0.037825,0.000001,16
bcwfc,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,16
bcwfc,Linear_32_16,HE,13,1.332916,3.752731,0.095693,16
bcwfc,Linear_32_16,Plain,-,0.000004,0.000007,0.000002,16
bcwfc,Activation_ReLU3,HE,13,0.036561,0.038097,0.000001,16
bcwfc,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,16
bcwfc,Linear_16_10,HE,13,0.742305,1.993828,0.057788,16
bcwfc,Linear_16_10,Plain,-,0.000003,0.000007,0.000001,16
mnistfc,Linear_784_128,HE,13,16.182915,107.100672,0.799588,16
mnistfc,Linear_784_128,Plain,-,0.000320,0.000790,0.000686,16
mnistfc,Activation_ReLU3,HE,13,0.039090,0.040047,0.000001,16
mnistfc,Activation_ReLU3,Plain,-,0.000002,0.000004,0.000000,16
mnistfc,Linear_128_32,HE,13,3.338409,14.690249,0.191292,16
mnistfc,Linear_128_32,Plain,-,0.000013,0.000040,0.000009,16
mnistfc,Activation_ReLU3,HE,13,0.039450,0.040270,0.000001,16
mnistfc,Activation_ReLU3,Plain,-,0.000002,0.000002,0.000000,16
mnistfc,Linear_32_10,HE,13,17.097528,3.335482,0.059693,16
mnistfc,Linear_32_10,Plain,-,0.000013,0.000007,0.000002,16
mnistfc,Linear_784_128,HE,13,17.415012,103.722506,0.732053,16
mnistfc,Linear_784_128,Plain,-,0.000203,0.000497,0.000705,16
mnistfc,Activation_ReLU3,HE,13,0.036144,0.037586,0.000001,16
mnistfc,Activation_ReLU3,Plain,-,0.000002,0.000006,0.000000,16
mnistfc,Linear_128_32,HE,13,3.210647,13.717783,0.192134,16
mnistfc,Linear_128_32,Plain,-,0.000021,0.000027,0.000009,16
mnistfc,Activation_ReLU3,HE,13,0.038690,0.040131,0.000001,16
mnistfc,Activation_ReLU3,Plain,-,0.000008,0.000002,0.000001,16
mnistfc,Linear_32_10,HE,13,0.858294,3.139951,0.060600,16
mnistfc,Linear_32_10,Plain,-,0.000006,0.000023,0.000002,16
