model,layer,mode,logN,forward_time,backward_time,update_time,num_cores
mnistfc,Activation_ReLU3,Plain,-,0.000008,0.000002,0.000000,40
mnistfc,Linear_32_10,HE,16,6.515137,24.449511,0.500169,40
mnistfc,Linear_32_10,Plain,-,0.000004,0.000018,0.000001,40
mnistfc,Linear_784_128,HE,16,134.504556,805.807339,6.425554,40
mnistfc,Linear_784_128,Plain,-,0.000199,0.000456,0.000576,40
mnistfc,Activation_ReLU3,HE,16,0.293539,0.312731,0.000001,40
mnistfc,Activation_ReLU3,Plain,-,0.000002,0.000005,0.000000,40
mnistfc,Linear_128_32,HE,16,25.692981,110.362065,1.630634,40
mnistfc,Linear_128_32,Plain,-,0.000013,0.000036,0.000008,40
mnistfc,Activation_ReLU3,HE,16,0.326712,0.343327,0.000001,40
mnistfc,Activation_ReLU3,Plain,-,0.000006,0.000001,0.000000,40
mnistfc,Linear_32_10,HE,16,6.933171,24.991035,0.485126,40
mnistfc,Linear_32_10,Plain,-,0.000004,0.000009,0.000001,40
