model,logN,num_cores,cut_position,forward_time_total,backprop_time_total
bcwfc,16,40,2,23.061264499999997,71.50698075
bcwfc,16,40,3,33.500995499999995,101.99121874999999
bcwfc,16,40,4,39.5058445,119.14041775000001
lenet,13,1,0,0.00653825,0.0181691875
lenet,13,1,1,2.1772842499999996,5.161071687500001
lenet,13,1,2,2.2189583125,5.201643125000001
lenet,13,1,3,6.3231430625,24.460117875
lenet,13,1,4,20.385653562500003,90.704675375
lenet,13,1,5,28.9236225625,123.111962625
lenet,13,1,6,30.003198562500003,134.699154875
lenet,13,2,0,0.0054384999999999,0.016091875
lenet,13,2,1,2.24844725,2.546583125
lenet,13,2,2,2.2960124375,2.5901955625000004
lenet,13,2,3,6.4466654375,19.9240975625
lenet,13,2,4,32.9320074375,79.0472190625
lenet,13,2,5,41.78318918749999,108.28085981250001
lenet,13,2,6,47.6519616875,118.31292106250001
lenet,13,4,0,0.005404125,0.015032375
lenet,13,4,1,2.1941011249999995,2.4523923750000005
lenet,13,4,2,2.236687375,2.4926495
lenet,13,4,3,6.229947374999999,16.7936715
lenet,13,4,4,20.387996374999997,87.911931
lenet,13,4,5,28.650100875,112.4347305
lenet,13,4,6,29.716187374999997,128.413073
lenet,13,8,0,0.014856875,0.01907025
lenet,13,8,1,2.2295438749999996,2.4833227499999997
lenet,13,8,2,2.2723571249999996,2.523846
lenet,13,8,3,6.260161125,17.223041999999996
lenet,13,8,4,20.286850625,88.466724
lenet,13,8,5,29.023098124999997,114.0260025
lenet,13,8,6,30.129731125,130.2487255
lenet,13,16,0,0.006710625,0.0170378749999999
lenet,13,16,1,2.1979366249999996,2.487182875
lenet,13,16,2,2.2395881249999996,2.5310653750000003
lenet,13,16,3,6.2604391249999995,22.495714375
lenet,13,16,4,30.761505625,86.42827937499999
lenet,13,16,5,39.450673625,122.09294337499999
lenet,13,16,6,41.725164625,134.327656375
lenet,13,32,0,0.0079603749999999,0.0206835
lenet,13,32,1,2.2271993749999996,2.5480844999999994
lenet,13,32,2,2.2720852499999995,2.5915966249999993
lenet,13,32,3,6.2931842499999995,22.251860625000003
lenet,13,32,4,31.077067750000005,86.65697112499998
lenet,13,32,5,39.81848325000001,114.55290712499999
lenet,13,32,6,40.90637325000001,121.851199625
lenet,13,40,0,0.0063922499999999,0.0171249375
lenet,13,40,1,2.34220175,2.5643941874999996
lenet,13,40,2,2.3826519375,2.6062416875
lenet,13,40,3,6.5545581875,27.1884841875
lenet,13,40,4,25.850987187500003,90.8370784375
lenet,13,40,5,37.2544051875,129.4769586875
lenet,13,40,6,38.341837937499996,136.8095821875
lenet,14,1,0,0.00748725,0.0198027499999999
lenet,14,1,1,5.30983825,6.309568750000001
lenet,14,1,2,5.414999625,6.417312750000001
lenet,14,1,3,15.201745125,42.32664925
lenet,14,1,4,50.524954625,160.22925975
lenet,14,1,5,70.27047262500001,221.50020325
lenet,14,1,6,72.84983112500001,239.88505675
lenet,14,2,0,0.00564675,0.015324125
lenet,14,2,1,4.704694749999999,5.361637125
lenet,14,2,2,4.794231249999999,5.45231625
lenet,14,2,3,13.27204825,36.42972325
lenet,14,2,4,43.72061125,138.83677375
lenet,14,2,5,62.547802250000004,191.51941674999998
lenet,14,2,6,64.95909675,206.69663975
lenet,14,40,0,0.004647375,0.01292625
lenet,14,40,1,3.812315375,4.395786750000001
lenet,14,40,2,3.881899625,4.466689625000001
lenet,14,40,3,10.862945125,29.289698625
lenet,14,40,4,35.442550125,110.188017125
lenet,14,40,5,50.16237412500001,151.927075125
lenet,14,40,6,52.201547625,164.48653662499999
lenet,15,1,0,0.00475475,0.013068
lenet,15,1,1,8.423372250000002,9.331045
lenet,15,1,2,8.570224625000003,9.48036925
lenet,15,1,3,23.726822625000004,63.03294975
lenet,15,1,4,75.61960512499999,230.20782575
lenet,15,1,5,105.99726812499999,316.61300025
lenet,15,1,6,109.827811125,341.76364725
lenet,15,2,0,0.0055741249999999,0.0150807499999999
lenet,15,2,1,9.243749125,10.903557749999996
lenet,15,2,2,9.432395125,11.091204124999996
lenet,15,2,3,27.100027625000006,72.59466612499999
lenet,15,2,4,89.454960125,279.045839625
lenet,15,2,5,128.198021625,387.351034625
lenet,15,2,6,133.066906125,419.71217862500004
lenet,15,40,0,0.005142625,0.0139182499999999
lenet,15,40,1,8.462424125,9.75869525
lenet,15,40,2,8.618341375,9.917153
lenet,15,40,3,24.699447375,65.43485199999999
lenet,15,40,4,79.28374837499999,240.5544825
lenet,15,40,5,111.882165375,331.1419745
lenet,15,40,6,115.794623375,358.214494
lenet,16,1,0,0.00467275,0.0128481249999999
lenet,16,1,1,14.89915625,19.075314125
lenet,16,1,2,15.198329625,19.3805845
lenet,16,1,3,43.847415625,130.821283
lenet,16,1,4,150.53555162499998,475.173191
lenet,16,1,5,213.42367412499996,654.31802
lenet,16,1,6,221.432732625,707.4838715000001
lenet,16,2,0,0.005159625,0.0144069999999999
lenet,16,2,1,16.323401625,20.102165
lenet,16,2,2,16.638243999999997,20.42296425
lenet,16,2,3,48.301761,141.96339475
lenet,16,2,4,161.70038449999996,495.38257325000006
lenet,16,2,5,229.8938934999999,679.76092425
lenet,16,2,6,238.1626464999999,733.23674575
lenet,16,40,0,0.00484075,0.013373875
lenet,16,40,1,15.093173749999997,19.973731375
lenet,16,40,2,15.408739749999995,20.292242625
lenet,16,40,3,45.33384175,136.119132125
lenet,16,40,4,153.34777574999998,486.387874125
lenet,16,40,5,219.31828725,668.960981125
lenet,16,40,6,227.44257125,721.582973125
mnistfc,13,1,0,0.0002341249999999,0.001420375
mnistfc,13,1,1,20.155685375,103.122609375
mnistfc,13,1,2,20.193469874999998,103.16119925000001
mnistfc,13,1,3,23.370253125,121.69718624999999
mnistfc,13,1,4,24.187012125,124.87326974999999
mnistfc,13,2,0,0.00026775,0.00133425
mnistfc,13,2,1,15.99271375,107.4160495
mnistfc,13,2,2,16.029675875,107.453857
mnistfc,13,2,3,19.125688625,121.416921
mnistfc,13,2,4,19.941308874999997,124.57991050000001
mnistfc,13,4,0,0.0002765,0.001565
mnistfc,13,4,1,25.123542,105.8361235
mnistfc,13,4,2,25.164937,105.87897675
mnistfc,13,4,3,28.40093,120.11063625
mnistfc,13,4,4,29.2212415,123.24204975
mnistfc,13,8,0,0.00036225,0.001739
mnistfc,13,8,1,24.904760250000002,102.30796600000001
mnistfc,13,8,2,24.942824250000005,102.34737
mnistfc,13,8,3,28.023000750000005,116.7468355
mnistfc,13,8,4,28.863800750000003,120.00195350000001
mnistfc,13,16,0,0.0002915,0.00140225
mnistfc,13,16,1,16.339985499999997,105.71846475000001
mnistfc,13,16,2,16.3783255,105.7579705
mnistfc,13,16,3,19.5380845,120.038905
mnistfc,13,16,4,28.515986,123.33675099999999
mnistfc,13,32,0,0.00022875,0.0015854999999999
mnistfc,13,32,1,16.35835025,106.0458785
mnistfc,13,32,2,16.39658675,106.08516
mnistfc,13,32,3,19.59959475,120.6568025
mnistfc,13,32,4,22.618791750000003,130.85098750000003
mnistfc,13,40,0,0.000278125,0.0015536249999999
mnistfc,13,40,1,15.944889124999996,107.07934312500002
mnistfc,13,40,2,15.982194749999994,107.11688912500004
mnistfc,13,40,3,19.008651249999996,120.88686087500002
mnistfc,13,40,4,23.557791749999996,124.079141375
mnistfc,14,1,0,0.0002299999999999,0.0015207499999999
mnistfc,14,1,1,40.655116,268.24929275
mnistfc,14,1,2,40.752903749999994,268.34997699999997
mnistfc,14,1,3,48.67912075,305.52440499999994
mnistfc,14,1,4,50.69339475,314.008941
mnistfc,14,2,0,0.00025875,0.00124275
mnistfc,14,2,1,36.12282575,225.45031075
mnistfc,14,2,2,36.1994895,225.52928674999998
mnistfc,14,2,3,42.439146,254.46600575000002
mnistfc,14,2,4,44.2309905,261.12290875
mnistfc,14,40,0,0.0002075,0.00106675
mnistfc,14,40,1,28.848969500000003,182.26533725
mnistfc,14,40,2,28.91463475,182.3335055
mnistfc,14,40,3,34.41481825,207.0258
mnistfc,14,40,4,35.88778825000001,212.66281350000003
mnistfc,15,1,0,0.00020025,0.001091
mnistfc,15,1,1,59.46934675000001,378.3443775
mnistfc,15,1,2,59.607327500000004,378.4868197499999
mnistfc,15,1,3,71.26160300000001,431.30344425
mnistfc,15,1,4,74.40213750000001,443.67840925
mnistfc,15,2,0,0.00024375,0.00146525
mnistfc,15,2,1,73.85377325,476.34991924999997
mnistfc,15,2,2,74.03325724999999,476.534631
mnistfc,15,2,3,88.93399775,542.8461944999999
mnistfc,15,2,4,92.67889825,557.8052355
mnistfc,15,40,0,0.00019825,0.0011374999999999
mnistfc,15,40,1,61.921240749999996,401.56913349999996
mnistfc,15,40,2,62.0680285,401.71924624999997
mnistfc,15,40,3,74.114232,456.55726075
mnistfc,15,40,4,77.4005055,469.32235375
mnistfc,16,1,0,0.0002097499999999,0.00107225
mnistfc,16,1,1,125.27716324999999,793.1504857499999
mnistfc,16,1,2,125.57274599999998,793.4542982499999
mnistfc,16,1,3,149.41379549999996,903.7230392499998
mnistfc,16,1,4,155.98648799999998,929.99861775
mnistfc,16,2,0,0.0002064999999999,0.00114
mnistfc,16,2,1,133.0817745,828.1494465000001
mnistfc,16,2,2,133.39180525,828.4700867500001
mnistfc,16,2,3,159.52380375,944.74135775
mnistfc,16,2,4,166.17974225000003,971.08351625
mnistfc,16,40,0,0.00021325,0.0010934999999999
mnistfc,16,40,1,129.00592525,833.0289685000001
mnistfc,16,40,2,129.30879649999997,833.3441130000001
mnistfc,16,40,3,153.91141199999998,944.7748795
mnistfc,16,40,4,160.635562,969.9877855
resnet,13,40,0,11.70062975,28.2271255
resnet,13,40,1,15.88252925,67.1944095
resnet,13,40,2,15.892609083333332,67.20862616666668
resnet,13,40,3,78.61363208333333,516.6453086666667
resnet,14,40,0,10.979812916666663,28.47744408333333
resnet,14,40,1,17.395802916666668,84.69721908333332
resnet,14,40,2,17.445263583333332,84.74864758333334
resnet,14,40,3,80.99151983333333,545.1170953333333
resnet,15,40,0,10.905123583333332,28.502444083333337
resnet,15,40,1,17.17171858333333,93.46324758333334
resnet,15,40,2,17.30424208333333,93.60343191666668
resnet,15,40,3,99.65832358333334,678.4746439166667
resnet,16,40,0,11.287795583333336,28.020413166666668
resnet,16,40,1,27.901780083333335,176.90031766666667
resnet,16,40,2,28.197053249999996,177.19963883333335
resnet,16,40,3,145.29696025,999.8700358333334
